OID_,ADDRESS,NUMBER_OF_PAYPHONES,BUROUGH,BUROUGH_ID,OPERATOR,COMMUNITY_BOARD,POINT,LATITUDE,LONGITUDE,LOCATION,ADVERTISING,WI_FI
859,47-42 BELL BOULEVARD,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,11,POINT (-73.7674503 40.75634474),40.756344740000000,-73.767450300000000,CURBSIDE,TRUE,FALSE
860,85-05 ROOSEVELT AVENUE,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,3,POINT (-73.88096996 40.74795161),40.747951610000000,-73.880969960000000,CURBSIDE,TRUE,FALSE
861,28-18 QUEENS PLAZA SOUTH,2,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,2,POINT (-73.93790155 40.74920681),40.749206810000000,-73.937901550000000,CURBSIDE,TRUE,FALSE
862,39-24 64 STREET,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,2,POINT (-73.90023141 40.74557374),40.745573740000000,-73.900231410000000,CURBSIDE,TRUE,FALSE
863,25-10 33 STREET,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,1,POINT (-73.9170878 40.76948286),40.769482860000000,-73.917087800000000,CURBSIDE,FALSE,FALSE
864,37-99 84 STREET,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,3,POINT (-73.88237104 40.74955598),40.749555980000000,-73.882371040000000,CURBSIDE,TRUE,FALSE
865,133-59 41 ROAD,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,7,POINT (-73.83010596 40.75707724),40.757077240000000,-73.830105960000000,CURBSIDE,TRUE,FALSE
866,537 CYPRESS AVENUE,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,5,POINT (-73.9127835 40.70402279),40.704022790000000,-73.912783500000000,BUILDING LINE,FALSE,FALSE
867,61-36 SPRINGFIELD BOULEVARD,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,11,POINT (-73.75656273 40.74879063),40.748790630000000,-73.756562730000000,CURBSIDE,TRUE,FALSE
868,177-23 UNION TURNPIKE,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,8,POINT (-73.79059206 40.72612268),40.726122680000000,-73.790592060000000,CURBSIDE,TRUE,FALSE
869,40-02 79 STREET,2,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,4,POINT (-73.88667736 40.74707081),40.747070810000000,-73.886677360000000,CURBSIDE,TRUE,FALSE
870,90-08 ELMHURST AVENUE,2,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,3,POINT (-73.87613256 40.74863544),40.748635440000000,-73.876132560000000,CURBSIDE,TRUE,FALSE
871,35-04 42 PLACE,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,1,POINT (-73.92052986 40.75307721),40.753077210000000,-73.920529860000000,CURBSIDE,TRUE,FALSE
872,95-31 ROOSEVELT AVENUE,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,3,POINT (-73.8707362 40.74903299),40.749032990000000,-73.870736200000000,CURBSIDE,TRUE,FALSE
873,94-26 ROOSEVELT AVENUE,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,4,POINT (-73.87173977 40.74890785),40.748907850000000,-73.871739770000000,CURBSIDE,TRUE,FALSE
874,190-19 UNION TURNPIKE,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,8,POINT (-73.77922967 40.72974924),40.729749240000000,-73.779229670000000,CURBSIDE,TRUE,FALSE
875,155-10 CROSS BAY BOULEVARD,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,10,POINT (-73.84119509 40.66446817),40.664468170000000,-73.841195090000000,CURBSIDE,TRUE,FALSE
876,33-01 DITMARS BOULEVARD,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,1,POINT (-73.90950205 40.77529875),40.775298750000000,-73.909502050000000,CURBSIDE,TRUE,FALSE
877,145-11 101 AVENUE,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,12,POINT (-73.80563166 40.69575622),40.695756220000000,-73.805631660000000,CURBSIDE,FALSE,FALSE
878,187-12 HILLSIDE AVENUE,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,12,POINT (-73.77491085 40.7147819),40.714781900000000,-73.774910850000000,CURBSIDE,TRUE,FALSE
879,216-10 NORTHERN BOULEVARD,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,11,POINT (-73.76548539 40.76082568),40.760825680000000,-73.765485390000000,CURBSIDE,TRUE,FALSE
880,73-02 ROOSEVELT AVENUE,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,4,POINT (-73.89222852 40.746755),40.746755000000000,-73.892228520000000,CURBSIDE,TRUE,FALSE
881,101-15 37 AVENUE,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,3,POINT (-73.86605473 40.75284559),40.752845590000000,-73.866054730000000,CURBSIDE,TRUE,FALSE
882,81-03 ROOSEVELT AVENUE,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,3,POINT (-73.884706 40.74756016),40.747560160000000,-73.884706000000000,CURBSIDE,TRUE,FALSE
883,62-24 ROOSEVELT AVENUE,2,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,2,POINT (-73.9017902 40.74575623),40.745756230000000,-73.901790200000000,CURBSIDE,TRUE,FALSE
884,714 SENECA AVENUE,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,5,POINT (-73.90744032 40.70265172),40.702651720000000,-73.907440320000000,BUILDING LINE,FALSE,FALSE
885,126-12 NORTHERN BOULEVARD,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,7,POINT (-73.84540918 40.7607301),40.760730100000000,-73.845409180000000,CURBSIDE,TRUE,FALSE
886,220-06 NORTHERN BOULEVARD,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,11,POINT (-73.76147623 40.76147619),40.761476190000000,-73.761476230000000,CURBSIDE,TRUE,FALSE
887,96-05 37 AVENUE,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,3,POINT (-73.87068791 40.75159653),40.751596530000000,-73.870687910000000,CURBSIDE,TRUE,FALSE
888,121-14 15 AVENUE,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,7,POINT (-73.84650668 40.78416618),40.784166180000000,-73.846506680000000,CURBSIDE,FALSE,FALSE
889,28-21 JACKSON AVENUE,2,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,2,POINT (-73.93843991 40.7485511),40.748551100000000,-73.938439910000000,CURBSIDE,FALSE,FALSE
890,251-71 JAMAICA AVENUE,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,13,POINT (-73.71171245 40.72707756),40.727077560000000,-73.711712450000000,CURBSIDE,FALSE,FALSE
891,23-02 31 STREET,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,1,POINT (-73.91307431 40.77419537),40.774195370000000,-73.913074310000000,CURBSIDE,TRUE,FALSE
892,28-39 31 STREET,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,1,POINT (-73.92085196 40.76753125),40.767531250000000,-73.920851960000000,CURBSIDE,TRUE,FALSE
893,182-15 JAMAICA AVENUE,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,12,POINT (-73.77843691 40.70882435),40.708824350000000,-73.778436910000000,CURBSIDE,TRUE,FALSE
894,92-12 ROOSEVELT AVENUE,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,4,POINT (-73.87447601 40.74862267),40.748622670000000,-73.874476010000000,CURBSIDE,TRUE,FALSE
895,33-28 NORTHERN BOULEVARD,2,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,1,POINT (-73.93083922 40.75199145),40.751991450000000,-73.930839220000000,CURBSIDE,TRUE,FALSE
896,41-07 KISSENA BOULEVARD,1,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,7,POINT (-73.82938061 40.75841835),40.758418350000000,-73.829380610000000,BUILDING LINE,FALSE,FALSE
897,44-14 ASTORIA BOULEVARD,2,QUEENS,3,TELEBEAM TELECOMMUNICATIONS,1,POINT (-73.906602 40.76814364),40.768143640000000,-73.906602000000000,CURBSIDE,TRUE,FALSE
898,101-12 QUEENS BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.85230412 40.72639678),40.726396780000000,-73.852304120000000,CURBSIDE,TRUE,FALSE
899,43-01 21 STREET,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,2,POINT (-73.94571779 40.75056392),40.750563920000000,-73.945717790000000,CURBSIDE,TRUE,FALSE
900,86-10 ROOSEVELT AVENUE,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.88000618 40.74803844),40.748038440000000,-73.880006180000000,CURBSIDE,TRUE,FALSE
901,137-61 QUEENS BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.81867548 40.70898809),40.708988090000000,-73.818675480000000,CURBSIDE,TRUE,FALSE
902,59-01 JUNCTION BOULEVARD,5,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.86509785 40.73522865),40.735228650000000,-73.865097850000000,CURBSIDE,TRUE,FALSE
903,182-43 JAMAICA AVENUE,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,12,POINT (-73.77792453 40.70888375),40.708883750000000,-73.777924530000000,CURBSIDE,TRUE,FALSE
904,97-21 57 AVENUE,3,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.86341198 40.73735933),40.737359330000000,-73.863411980000000,CURBSIDE,TRUE,FALSE
905,80-02 ELIOT AVENUE,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.87897235 40.72510493),40.725104930000000,-73.878972350000000,CURBSIDE,FALSE,FALSE
906,107-40 QUEENS BOULEVARD,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.84468428 40.72174811),40.721748110000000,-73.844684280000000,CURBSIDE,TRUE,FALSE
907,59-04 MAIN STREET,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.82566863 40.74373935),40.743739350000000,-73.825668630000000,CURBSIDE,TRUE,FALSE
908,216-01 LINDEN BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,13,POINT (-73.7433973 40.69616403),40.696164030000000,-73.743397300000000,CURBSIDE,TRUE,FALSE
909,125-01 HOOVER AVENUE,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,9,POINT (-73.82517419 40.71211895),40.712118950000000,-73.825174190000000,CURBSIDE,FALSE,FALSE
910,23-39 ASTORIA BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,1,POINT (-73.9241685 40.77171098),40.771710980000000,-73.924168500000000,CURBSIDE,TRUE,FALSE
911,38-02 QUEENS BOULEVARD,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,2,POINT (-73.92694644 40.74393595),40.743935950000000,-73.926946440000000,CURBSIDE,TRUE,FALSE
912,119-04 LIBERTY AVENUE,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,10,POINT (-73.82401237 40.68628612),40.686286120000000,-73.824012370000000,CURBSIDE,TRUE,FALSE
913,82-37 164 STREET,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.80369009 40.71828474),40.718284740000000,-73.803690090000000,CURBSIDE,FALSE,FALSE
914,69-28 GRAND AVENUE,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.89451636 40.72640202),40.726402020000000,-73.894516360000000,CURBSIDE,TRUE,FALSE
915,42-02 BELL BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,11,POINT (-73.77044307 40.76249075),40.762490750000000,-73.770443070000000,CURBSIDE,TRUE,FALSE
916,31-90 STEINWAY STREET,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,1,POINT (-73.91872117 40.75933122),40.759331220000000,-73.918721170000000,CURBSIDE,TRUE,FALSE
917,37-27 MAIN STREET,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.83087544 40.76108571),40.761085710000000,-73.830875440000000,CURBSIDE,TRUE,FALSE
918,187-44 HILLSIDE AVENUE,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,12,POINT (-73.7741563 40.71496707),40.714967070000000,-73.774156300000000,CURBSIDE,FALSE,FALSE
919,64-22 108 STREET,3,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.84932493 40.73237375),40.732373750000000,-73.849324930000000,CURBSIDE,TRUE,FALSE
920,220-02 HORACE HARDING EXPRESSWAY,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,11,POINT (-73.75775398 40.74872452),40.748724520000000,-73.757753980000000,CURBSIDE,TRUE,FALSE
921,153-67 HORACE HARDING EXPRESSWAY,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.81590779 40.73944783),40.739447830000000,-73.815907790000000,CURBSIDE,TRUE,FALSE
922,39-35 BELL BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,11,POINT (-73.77166931 40.76491955),40.764919550000000,-73.771669310000000,CURBSIDE,TRUE,FALSE
923,82-01 37 AVENUE,3,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,3,POINT (-73.88417163 40.74976915),40.749769150000000,-73.884171630000000,CURBSIDE,TRUE,FALSE
924,34-02 BROADWAY,3,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,1,POINT (-73.92287061 40.76078055),40.760780550000000,-73.922870610000000,CURBSIDE,TRUE,FALSE
925,37-02 MAIN STREET,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.8310731 40.76143184),40.761431840000000,-73.831073100000000,CURBSIDE,TRUE,FALSE
926,135-15 ROCKAWAY BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,10,POINT (-73.80259693 40.67447078),40.674470780000000,-73.802596930000000,CURBSIDE,TRUE,FALSE
927,216-02 MERRICK BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,13,POINT (-73.75288734 40.68006469),40.680064690000000,-73.752887340000000,CURBSIDE,FALSE,FALSE
928,107-29 71 AVENUE,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.84454996 40.72055944),40.720559440000000,-73.844549960000000,CURBSIDE,TRUE,FALSE
929,106-19 71 AVENUE,3,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.84501705 40.71982448),40.719824480000000,-73.845017050000000,CURBSIDE,TRUE,FALSE
930,31-01 BROADWAY,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,1,POINT (-73.92525898 40.7619212),40.761921200000000,-73.925258980000000,CURBSIDE,TRUE,FALSE
931,30-01 STEINWAY STREET,4,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,1,POINT (-73.91529751 40.76350351),40.763503510000000,-73.915297510000000,CURBSIDE,TRUE,FALSE
932,41-69 KISSENA BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.82763245 40.7574496),40.757449600000000,-73.827632450000000,CURBSIDE,TRUE,FALSE
933,63-65 WOODHAVEN BOULEVARD,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.86773146 40.72275403),40.722754030000000,-73.867731460000000,CURBSIDE,TRUE,FALSE
934,44-03 KISSENA BOULEVARD,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.82262141 40.75374481),40.753744810000000,-73.822621410000000,CURBSIDE,FALSE,FALSE
935,159-40 CROSS BAY BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,10,POINT (-73.83969927 40.65844404),40.658444040000000,-73.839699270000000,CURBSIDE,TRUE,FALSE
936,150-32 NORTHERN BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.81395232 40.76515479),40.765154790000000,-73.813952320000000,CURBSIDE,TRUE,FALSE
937,14-49 150 STREET,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.81354854 40.78817155),40.788171550000000,-73.813548540000000,CURBSIDE,TRUE,FALSE
938,160-02 NORTHERN BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.80539619 40.76283781),40.762837810000000,-73.805396190000000,CURBSIDE,TRUE,FALSE
939,37-02 ASTORIA BOULEVARD SOUTH,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,1,POINT (-73.91277405 40.76913109),40.769131090000000,-73.912774050000000,CURBSIDE,TRUE,FALSE
940,108-01 QUEENS BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.84380847 40.72138736),40.721387360000000,-73.843808470000000,CURBSIDE,TRUE,FALSE
941,135-25 NORTHERN BOULEVARD,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.83234726 40.76290214),40.762902140000000,-73.832347260000000,CURBSIDE,TRUE,FALSE
942,80-03 QUEENS BOULEVARD,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.88368694 40.73797721),40.737977210000000,-73.883686940000000,CURBSIDE,TRUE,FALSE
943,75-21 MAIN STREET,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.82019767 40.72367498),40.723674980000000,-73.820197670000000,CURBSIDE,TRUE,FALSE
944,21-01 BROADWAY,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,1,POINT (-73.93148622 40.76511995),40.765119950000000,-73.931486220000000,CURBSIDE,TRUE,FALSE
945,25-08 31 STREET,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,1,POINT (-73.91788833 40.77024098),40.770240980000000,-73.917888330000000,CURBSIDE,FALSE,FALSE
946,217-01 NORTHERN BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,11,POINT (-73.76463656 40.76097766),40.760977660000000,-73.764636560000000,CURBSIDE,TRUE,FALSE
947,109-57 FRANCIS LEWIS BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,13,POINT (-73.75113857 40.70716013),40.707160130000000,-73.751138570000000,CURBSIDE,FALSE,FALSE
948,137-09 CROSS BAY BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,10,POINT (-73.84309182 40.67181581),40.671815810000000,-73.843091820000000,CURBSIDE,TRUE,FALSE
949,139-43 HILLSIDE AVENUE,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.81417935 40.70448499),40.704484990000000,-73.814179350000000,CURBSIDE,TRUE,FALSE
950,66-02 FRESH POND ROAD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.89836381 40.7088939),40.708893900000000,-73.898363810000000,CURBSIDE,TRUE,FALSE
951,86-43 LEFFERTS BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,9,POINT (-73.83099024 40.70019612),40.700196120000000,-73.830990240000000,CURBSIDE,FALSE,FALSE
952,45-75 BELL BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,11,POINT (-73.76843866 40.75860841),40.758608410000000,-73.768438660000000,CURBSIDE,TRUE,FALSE
953,86-53 WOODHAVEN BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,9,POINT (-73.85231451 40.694036),40.694036000000000,-73.852314510000000,CURBSIDE,TRUE,FALSE
954,86-33 FOREST PARKWAY,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,9,POINT (-73.86108716 40.69282001),40.692820010000000,-73.861087160000000,CURBSIDE,TRUE,FALSE
955,108-02 71 AVENUE,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.84339273 40.72175459),40.721754590000000,-73.843392730000000,CURBSIDE,TRUE,FALSE
956,85-15 QUEENS BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.87819667 40.73694774),40.736947740000000,-73.878196670000000,CURBSIDE,TRUE,FALSE
957,37-21 JUNCTION BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,3,POINT (-73.87049421 40.75098149),40.750981490000000,-73.870494210000000,CURBSIDE,FALSE,FALSE
958,28-31 ASTORIA BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,1,POINT (-73.91972562 40.77051401),40.770514010000000,-73.919725620000000,CURBSIDE,TRUE,FALSE
959,159-02 UNION TURNPIKE,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.80797006 40.72025721),40.720257210000000,-73.807970060000000,CURBSIDE,TRUE,FALSE
960,37-05 JUNCTION BOULEVARD,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,3,POINT (-73.87062732 40.75120396),40.751203960000000,-73.870627320000000,CURBSIDE,TRUE,FALSE
961,220-33 NORTHERN BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,11,POINT (-73.76076101 40.7616092),40.761609200000000,-73.760761010000000,CURBSIDE,TRUE,FALSE
962,160-50 CROSS BAY BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,10,POINT (-73.83926388 40.65665108),40.656651080000000,-73.839263880000000,CURBSIDE,TRUE,FALSE
963,63-54 108 STREET,3,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.84988535 40.73346415),40.733464150000000,-73.849885350000000,CURBSIDE,TRUE,FALSE
964,2-OCT BEACH 20 STREET,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,14,POINT (-73.7532605 40.60259637),40.602596370000000,-73.753260500000000,CURBSIDE,FALSE,FALSE
965,44-19 LITTLE NECK PARKWAY,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,11,POINT (-73.73618913 40.77070931),40.770709310000000,-73.736189130000000,CURBSIDE,TRUE,FALSE
966,60-36 MYRTLE AVENUE,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.89695552 40.70058973),40.700589730000000,-73.896955520000000,CURBSIDE,TRUE,FALSE
967,116-23 MYRTLE AVENUE,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,9,POINT (-73.83345345 40.70019971),40.700199710000000,-73.833453450000000,CURBSIDE,TRUE,FALSE
968,21-01 44 DRIVE,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,2,POINT (-73.94700827 40.74805033),40.748050330000000,-73.947008270000000,CURBSIDE,TRUE,FALSE
969,71-27 FRESH POND ROAD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.89481539 40.70152925),40.701529250000000,-73.894815390000000,CURBSIDE,TRUE,FALSE
970,155-14 ROOSEVELT AVENUE,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.80948277 40.76402763),40.764027630000000,-73.809482770000000,CURBSIDE,TRUE,FALSE
971,27-40 HOYT AVENUE SOUTH,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,1,POINT (-73.91979982 40.77185624),40.771856240000000,-73.919799820000000,CURBSIDE,TRUE,FALSE
972,24-11 150 STREET,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.81480069 40.77682956),40.776829560000000,-73.814800690000000,CURBSIDE,TRUE,FALSE
973,158-02 CROSS BAY BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,10,POINT (-73.8402312 40.66057198),40.660571980000000,-73.840231200000000,CURBSIDE,TRUE,FALSE
974,70-01 PARSONS BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.8107831 40.73199299),40.731992990000000,-73.810783100000000,CURBSIDE,TRUE,FALSE
975,66-26 METROPOLITAN AVENUE,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,5,POINT (-73.89202801 40.71237124),40.712371240000000,-73.892028010000000,CURBSIDE,TRUE,FALSE
976,83-27 ROOSEVELT AVENUE,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,3,POINT (-73.88244633 40.74779942),40.747799420000000,-73.882446330000000,CURBSIDE,FALSE,FALSE
977,41-99 MAIN STREET,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.82834473 40.75558423),40.755584230000000,-73.828344730000000,CURBSIDE,FALSE,FALSE
978,72-51 MAIN STREET,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.82097324 40.72505131),40.725051310000000,-73.820973240000000,CURBSIDE,TRUE,FALSE
979,30-96 STEINWAY STREET,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,1,POINT (-73.91672558 40.76178085),40.761780850000000,-73.916725580000000,CURBSIDE,TRUE,FALSE
980,72-65 KISSENA BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.81329964 40.72754784),40.727547840000000,-73.813299640000000,CURBSIDE,TRUE,FALSE
981,149-05 14 AVENUE,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,7,POINT (-73.81571471 40.78837814),40.788378140000000,-73.815714710000000,CURBSIDE,TRUE,FALSE
982,72-32 AUSTIN STREET,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.84139756 40.71878477),40.718784770000000,-73.841397560000000,CURBSIDE,TRUE,FALSE
983,98-05 METROPOLITAN AVENUE,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.85449516 40.71104537),40.711045370000000,-73.854495160000000,CURBSIDE,TRUE,FALSE
984,73-09 YELLOWSTONE BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.85700588 40.71767163),40.717671630000000,-73.857005880000000,CURBSIDE,TRUE,FALSE
985,107-31 QUEENS BOULEVARD,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,6,POINT (-73.84529332 40.72202889),40.722028890000000,-73.845293320000000,CURBSIDE,TRUE,FALSE
986,134-20 LIBERTY AVENUE,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,10,POINT (-73.81246673 40.69146375),40.691463750000000,-73.812466730000000,CURBSIDE,TRUE,FALSE
987,92-03 ROCKAWAY BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,10,POINT (-73.84728417 40.68134308),40.681343080000000,-73.847284170000000,CURBSIDE,TRUE,FALSE
988,139-65 QUEENS BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,8,POINT (-73.81585473 40.70511349),40.705113490000000,-73.815854730000000,CURBSIDE,TRUE,FALSE
989,124-20 QUEENS BOULEVARD,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,9,POINT (-73.82722862 40.71274785),40.712747850000000,-73.827228620000000,CURBSIDE,TRUE,FALSE
990,82-63 BROADWAY,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,4,POINT (-73.88112507 40.74192704),40.741927040000000,-73.881125070000000,CURBSIDE,TRUE,FALSE
991,18-40 MOTT AVENUE,1,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,14,POINT (-73.75115106 40.60333017),40.603330170000000,-73.751151060000000,CURBSIDE,TRUE,FALSE
992,126-04 LIBERTY AVENUE,2,QUEENS,3,TITAN OUTDOOR COMMUNICATIONS,10,POINT (-73.81837789 40.68847319),40.688473190000000,-73.818377890000000,CURBSIDE,TRUE,FALSE
